service, arrival_time, lat, lon
912A , 2019-03-29T08:04:10+08:00 , 1.436885 , 103.7973105
912A , 2019-03-29T08:09:26+08:00 , 1.4353688333333334 , 103.78982533333334
962 , 2019-03-29T08:00:36+08:00 , 1.4345553333333334 , 103.80170133333333
962 , 2019-03-29T08:03:49+08:00 , 1.4331828333333334 , 103.7984455
904 , 2019-03-29T08:03:23+08:00 , 1.4390605 , 103.80317383333333
904 , 2019-03-29T08:07:59+08:00 , 1.441479 , 103.80540766666667
904 , 2019-03-29T08:16:46+08:00 , 1.4392445 , 103.80391266666666
912 , 2019-03-29T08:09:56+08:00 , 1.4368276666666666 , 103.7957945
912A , 2019-03-29T08:05:21+08:00 , 1.4379968333333333 , 103.801938
912A , 2019-03-29T08:07:32+08:00 , 1.4357403333333334 , 103.797483
912A , 2019-03-29T08:14:47+08:00 , 1.4353186666666666 , 103.78966183333333
962 , 2019-03-29T08:03:48+08:00 , 1.4396075 , 103.8026015
962 , 2019-03-29T08:11:22+08:00 , 1.4345926666666666 , 103.7935825
904 , 2019-03-29T08:15:35+08:00 , 1.4465698333333332 , 103.80330983333333
904 , 2019-03-29T08:23:18+08:00 , 1.4392798333333334 , 103.80279016666667
904 , 2019-03-29T08:34:14+08:00 , 1.4381648333333334 , 103.78862183333334
912 , 2019-03-29T08:10:58+08:00 , 1.4368258333333332 , 103.80180833333333
912A , 2019-03-29T08:08:30+08:00 , 1.4398543333333333 , 103.80246683333333
912A , 2019-03-29T08:13:58+08:00 , 1.4360086666666667 , 103.79760033333334
912A , 2019-03-29T08:19:49+08:00 , 1.4353411666666667 , 103.78873383333334
962 , 2019-03-29T08:12:18+08:00 , 1.4340928333333334 , 103.801589
962 , 2019-03-29T08:19:13+08:00 , 1.436819 , 103.78908533333333
904 , 2019-03-29T08:15:34+08:00 , 1.439529 , 103.80758133333333
904 , 2019-03-29T08:23:23+08:00 , 1.44418 , 103.80400516666667
904 , 2019-03-29T08:31:45+08:00 , 1.4406476666666665 , 103.799859
912A , 2019-03-29T08:20:17+08:00 , 1.4368153333333333 , 103.79484333333333
912A , 2019-03-29T08:24:51+08:00 , 1.4368505 , 103.7890845
912A , 2019-03-29T08:27:00+08:00 , 1.437509 , 103.786012
962 , 2019-03-29T08:18:42+08:00 , 1.4331933333333333 , 103.7984415
962 , 2019-03-29T08:24:13+08:00 , 1.4372738333333333 , 103.78912833333334
904 , 2019-03-29T08:23:49+08:00 , 1.443025 , 103.80460383333333
904 , 2019-03-29T08:31:12+08:00 , 1.4394593333333334 , 103.80566433333334
904 , 2019-03-29T08:40:05+08:00 , 1.4391783333333334 , 103.7929105
912A , 2019-03-29T08:20:37+08:00 , 1.4369371666666666 , 103.80194066666667
912A , 2019-03-29T08:24:56+08:00 , 1.4368346666666667 , 103.79456116666667
912A , 2019-03-29T08:29:41+08:00 , 1.4358223333333333 , 103.7888125
962 , 2019-03-29T08:20:20+08:00 , 1.4379330000000001 , 103.8033675
